"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"TP_MOTIVO";"DS_TP_MOTIVO";"CD_MOTIVO";"DS_MOTIVO"
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001615305";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001714933";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001638481";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001653117";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001644955";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001649579";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001723150";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001645407";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001723510";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001619523";"J";"Fundamentos legais de julgamento";3;"Ficha limpa (LC 64/90)"
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001714872";"J";"Fundamentos legais de julgamento";3;"Ficha limpa (LC 64/90)"
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001603227";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001619490";"J";"Fundamentos legais de julgamento";7;"Abuso de poder (LC 64/90)"
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001653109";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001723549";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001654279";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001640590";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001638497";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001723544";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001601354";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001609724";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
